    4.00    1.00    1.00
  6429.0    0.01      2000
      2 0.50000E+04 0.40000E+04
      3 0.88730E+00 0.50000E+00 0.11270E+00
 0.6429740E+04 0.1099821E-04 0.8090431E-05 0.4526831E-05 0.1093989E-04 0.8044195E-05 0.4508368E-05
 0.6429750E+04 0.1099822E-04 0.8090445E-05 0.4526844E-05 0.1093811E-04 0.8042950E-05 0.4508041E-05
 0.6429760E+04 0.1099824E-04 0.8090458E-05 0.4526857E-05 0.1093563E-04 0.8041232E-05 0.4507607E-05
 0.6429770E+04 0.1099825E-04 0.8090473E-05 0.4526871E-05 0.1093170E-04 0.8038552E-05 0.4506947E-05
 0.6429780E+04 0.1099826E-04 0.8090487E-05 0.4526884E-05 0.1092490E-04 0.8033876E-05 0.4505748E-05
 0.6429790E+04 0.1099828E-04 0.8090501E-05 0.4526898E-05 0.1091004E-04 0.8023374E-05 0.4502703E-05
 0.6429800E+04 0.1099829E-04 0.8090515E-05 0.4526911E-05 0.1087950E-04 0.8001060E-05 0.4495354E-05
 0.6429810E+04 0.1099830E-04 0.8090529E-05 0.4526924E-05 0.1081485E-04 0.7952451E-05 0.4477585E-05
 0.6429820E+04 0.1099832E-04 0.8090543E-05 0.4526938E-05 0.1070700E-04 0.7869786E-05 0.4445067E-05
 0.6429830E+04 0.1099833E-04 0.8090558E-05 0.4526951E-05 0.1054190E-04 0.7741507E-05 0.4391470E-05
 0.6429840E+04 0.1099834E-04 0.8090571E-05 0.4526964E-05 0.1035206E-04 0.7592995E-05 0.4326699E-05
 0.6429850E+04 0.1099836E-04 0.8090586E-05 0.4526979E-05 0.1014483E-04 0.7427767E-05 0.4248546E-05
 0.6429860E+04 0.1099837E-04 0.8090599E-05 0.4526991E-05 0.9940385E-05 0.7258048E-05 0.4157303E-05
 0.6429870E+04 0.1099838E-04 0.8090614E-05 0.4527005E-05 0.9681507E-05 0.7034703E-05 0.4025392E-05
 0.6429880E+04 0.1099840E-04 0.8090628E-05 0.4527019E-05 0.9375289E-05 0.6769114E-05 0.3868180E-05
 0.6429890E+04 0.1099841E-04 0.8090642E-05 0.4527032E-05 0.9050010E-05 0.6491915E-05 0.3711922E-05
 0.6429900E+04 0.1099842E-04 0.8090656E-05 0.4527045E-05 0.8863160E-05 0.6332657E-05 0.3623594E-05
 0.6429910E+04 0.1099844E-04 0.8090670E-05 0.4527059E-05 0.8912279E-05 0.6361799E-05 0.3628919E-05
 0.6429920E+04 0.1099845E-04 0.8090684E-05 0.4527072E-05 0.9212143E-05 0.6593302E-05 0.3734251E-05
 0.6429930E+04 0.1099846E-04 0.8090698E-05 0.4527086E-05 0.9700216E-05 0.6987484E-05 0.3928756E-05
 0.6429940E+04 0.1099848E-04 0.8090712E-05 0.4527099E-05 0.1017499E-04 0.7386238E-05 0.4141582E-05
 0.6429950E+04 0.1099849E-04 0.8090727E-05 0.4527113E-05 0.1054927E-04 0.7709433E-05 0.4324877E-05
 0.6429960E+04 0.1099850E-04 0.8090740E-05 0.4527126E-05 0.1075326E-04 0.7887797E-05 0.4428624E-05
 0.6429970E+04 0.1099852E-04 0.8090755E-05 0.4527140E-05 0.1084932E-04 0.7971667E-05 0.4476788E-05
 0.6429980E+04 0.1099853E-04 0.8090769E-05 0.4527153E-05 0.1088091E-04 0.7999131E-05 0.4492112E-05
 0.6429990E+04 0.1099854E-04 0.8090783E-05 0.4527167E-05 0.1088889E-04 0.8006177E-05 0.4496086E-05
 0.6430000E+04 0.1099856E-04 0.8090797E-05 0.4527180E-05 0.1088767E-04 0.8005563E-05 0.4496270E-05
 0.6430010E+04 0.1099857E-04 0.8090811E-05 0.4527193E-05 0.1088323E-04 0.8002427E-05 0.4495473E-05
 0.6430020E+04 0.1099858E-04 0.8090826E-05 0.4527207E-05 0.1087648E-04 0.7997593E-05 0.4494186E-05
 0.6430030E+04 0.1099859E-04 0.8090839E-05 0.4527220E-05 0.1086752E-04 0.7991001E-05 0.4492273E-05
 0.6430040E+04 0.1099861E-04 0.8090854E-05 0.4527234E-05 0.1085474E-04 0.7981427E-05 0.4489267E-05
 0.6430050E+04 0.1099862E-04 0.8090868E-05 0.4527247E-05 0.1083913E-04 0.7969075E-05 0.4484564E-05
 0.6430060E+04 0.1099863E-04 0.8090882E-05 0.4527260E-05 0.1081335E-04 0.7948348E-05 0.4476133E-05
 0.6430070E+04 0.1099865E-04 0.8090896E-05 0.4527274E-05 0.1077854E-04 0.7919675E-05 0.4462912E-05
 0.6430080E+04 0.1099866E-04 0.8090910E-05 0.4527287E-05 0.1073114E-04 0.7879177E-05 0.4441670E-05
 0.6430090E+04 0.1099867E-04 0.8090924E-05 0.4527301E-05 0.1067983E-04 0.7833089E-05 0.4413892E-05
 0.6430100E+04 0.1099869E-04 0.8090939E-05 0.4527314E-05 0.1062345E-04 0.7781633E-05 0.4380624E-05
 0.6430110E+04 0.1099870E-04 0.8090952E-05 0.4527327E-05 0.1056944E-04 0.7733487E-05 0.4350368E-05
 0.6430120E+04 0.1099871E-04 0.8090967E-05 0.4527341E-05 0.1053981E-04 0.7706060E-05 0.4330891E-05
 0.6430130E+04 0.1099873E-04 0.8090980E-05 0.4527354E-05 0.1053572E-04 0.7702407E-05 0.4328625E-05
 0.6430140E+04 0.1099874E-04 0.8090995E-05 0.4527368E-05 0.1055577E-04 0.7721662E-05 0.4343718E-05
 0.6430150E+04 0.1099875E-04 0.8091009E-05 0.4527381E-05 0.1060259E-04 0.7763851E-05 0.4371299E-05
 0.6430160E+04 0.1099877E-04 0.8091023E-05 0.4527395E-05 0.1065655E-04 0.7813275E-05 0.4403853E-05
 0.6430170E+04 0.1099878E-04 0.8091037E-05 0.4527408E-05 0.1070301E-04 0.7855951E-05 0.4431335E-05
 0.6430180E+04 0.1099879E-04 0.8091051E-05 0.4527422E-05 0.1074905E-04 0.7895873E-05 0.4453249E-05
 0.6430190E+04 0.1099881E-04 0.8091065E-05 0.4527435E-05 0.1078163E-04 0.7923139E-05 0.4466595E-05
 0.6430200E+04 0.1099882E-04 0.8091080E-05 0.4527449E-05 0.1080464E-04 0.7941691E-05 0.4474495E-05
 0.6430210E+04 0.1099883E-04 0.8091093E-05 0.4527462E-05 0.1081416E-04 0.7949707E-05 0.4477905E-05
 0.6430220E+04 0.1099885E-04 0.8091108E-05 0.4527476E-05 0.1081453E-04 0.7949930E-05 0.4477719E-05
 0.6430230E+04 0.1099886E-04 0.8091121E-05 0.4527489E-05 0.1079984E-04 0.7938293E-05 0.4472600E-05
 0.6430240E+04 0.1099887E-04 0.8091136E-05 0.4527503E-05 0.1075661E-04 0.7903899E-05 0.4457666E-05
 0.6430250E+04 0.1099889E-04 0.8091150E-05 0.4527516E-05 0.1067729E-04 0.7840401E-05 0.4429492E-05
 0.6430260E+04 0.1099890E-04 0.8091163E-05 0.4527529E-05 0.1055972E-04 0.7745823E-05 0.4386553E-05
 0.6430270E+04 0.1099891E-04 0.8091178E-05 0.4527543E-05 0.1041702E-04 0.7631144E-05 0.4334035E-05
 0.6430280E+04 0.1099893E-04 0.8091191E-05 0.4527556E-05 0.1030740E-04 0.7543297E-05 0.4293768E-05
 0.6430290E+04 0.1099894E-04 0.8091206E-05 0.4527570E-05 0.1026725E-04 0.7511186E-05 0.4279228E-05
 0.6430300E+04 0.1099895E-04 0.8091220E-05 0.4527583E-05 0.1031679E-04 0.7550709E-05 0.4297649E-05
 0.6430310E+04 0.1099897E-04 0.8091234E-05 0.4527597E-05 0.1043706E-04 0.7646882E-05 0.4342045E-05
 0.6430320E+04 0.1099898E-04 0.8091248E-05 0.4527610E-05 0.1056958E-04 0.7752972E-05 0.4390625E-05
 0.6430330E+04 0.1099899E-04 0.8091262E-05 0.4527623E-05 0.1068341E-04 0.7843808E-05 0.4431400E-05
 0.6430340E+04 0.1099901E-04 0.8091276E-05 0.4527637E-05 0.1075135E-04 0.7897292E-05 0.4454389E-05
 0.6430350E+04 0.1099902E-04 0.8091291E-05 0.4527650E-05 0.1078594E-04 0.7923818E-05 0.4465030E-05
 0.6430360E+04 0.1099903E-04 0.8091304E-05 0.4527663E-05 0.1079720E-04 0.7931917E-05 0.4467833E-05
 0.6430370E+04 0.1099905E-04 0.8091319E-05 0.4527677E-05 0.1079763E-04 0.7931620E-05 0.4467319E-05
 0.6430380E+04 0.1099906E-04 0.8091332E-05 0.4527690E-05 0.1079244E-04 0.7927029E-05 0.4465115E-05
 0.6430390E+04 0.1099907E-04 0.8091347E-05 0.4527704E-05 0.1078137E-04 0.7917531E-05 0.4460295E-05
 0.6430400E+04 0.1099908E-04 0.8091362E-05 0.4527717E-05 0.1076054E-04 0.7899296E-05 0.4449756E-05
 0.6430410E+04 0.1099910E-04 0.8091375E-05 0.4527731E-05 0.1071551E-04 0.7858993E-05 0.4424272E-05
 0.6430420E+04 0.1099911E-04 0.8091390E-05 0.4527744E-05 0.1063348E-04 0.7784734E-05 0.4375588E-05
 0.6430430E+04 0.1099912E-04 0.8091403E-05 0.4527758E-05 0.1049040E-04 0.7655164E-05 0.4290940E-05
 0.6430440E+04 0.1099914E-04 0.8091418E-05 0.4527771E-05 0.1030284E-04 0.7486640E-05 0.4184089E-05
 0.6430450E+04 0.1099915E-04 0.8091432E-05 0.4527785E-05 0.1008632E-04 0.7294899E-05 0.4068230E-05
 0.6430460E+04 0.1099916E-04 0.8091446E-05 0.4527798E-05 0.9919800E-05 0.7150032E-05 0.3985399E-05
 0.6430470E+04 0.1099918E-04 0.8091461E-05 0.4527812E-05 0.9848206E-05 0.7089725E-05 0.3954354E-05
 0.6430480E+04 0.1099919E-04 0.8091474E-05 0.4527825E-05 0.9902785E-05 0.7139761E-05 0.3987740E-05
 0.6430490E+04 0.1099920E-04 0.8091489E-05 0.4527838E-05 0.1006206E-04 0.7282653E-05 0.4077995E-05
 0.6430500E+04 0.1099922E-04 0.8091502E-05 0.4527852E-05 0.1024897E-04 0.7451719E-05 0.4187727E-05
 0.6430510E+04 0.1099923E-04 0.8091516E-05 0.4527865E-05 0.1040866E-04 0.7597871E-05 0.4286254E-05
 0.6430520E+04 0.1099924E-04 0.8091531E-05 0.4527878E-05 0.1051421E-04 0.7695685E-05 0.4354749E-05
 0.6430530E+04 0.1099926E-04 0.8091544E-05 0.4527892E-05 0.1055758E-04 0.7737084E-05 0.4386043E-05
 0.6430540E+04 0.1099927E-04 0.8091559E-05 0.4527906E-05 0.1056322E-04 0.7744638E-05 0.4395628E-05
 0.6430550E+04 0.1099928E-04 0.8091573E-05 0.4527919E-05 0.1054823E-04 0.7733889E-05 0.4393814E-05
 0.6430560E+04 0.1099930E-04 0.8091587E-05 0.4527933E-05 0.1052209E-04 0.7713810E-05 0.4387183E-05
 0.6430570E+04 0.1099931E-04 0.8091601E-05 0.4527946E-05 0.1049160E-04 0.7690212E-05 0.4378898E-05
 0.6430580E+04 0.1099932E-04 0.8091615E-05 0.4527959E-05 0.1045494E-04 0.7661882E-05 0.4368887E-05
 0.6430590E+04 0.1099934E-04 0.8091629E-05 0.4527973E-05 0.1041560E-04 0.7631574E-05 0.4358214E-05
 0.6430600E+04 0.1099935E-04 0.8091643E-05 0.4527986E-05 0.1036909E-04 0.7595875E-05 0.4345708E-05
 0.6430610E+04 0.1099936E-04 0.8091657E-05 0.4527999E-05 0.1031909E-04 0.7557660E-05 0.4332399E-05
 0.6430620E+04 0.1099938E-04 0.8091672E-05 0.4528013E-05 0.1025960E-04 0.7512403E-05 0.4316741E-05
 0.6430630E+04 0.1099939E-04 0.8091685E-05 0.4528026E-05 0.1019477E-04 0.7463400E-05 0.4299940E-05
 0.6430640E+04 0.1099940E-04 0.8091700E-05 0.4528040E-05 0.1011728E-04 0.7405129E-05 0.4280086E-05
 0.6430650E+04 0.1099942E-04 0.8091713E-05 0.4528053E-05 0.1003238E-04 0.7341726E-05 0.4258674E-05
 0.6430660E+04 0.1099943E-04 0.8091728E-05 0.4528067E-05 0.9928637E-05 0.7264825E-05 0.4232833E-05
 0.6430670E+04 0.1099944E-04 0.8091742E-05 0.4528080E-05 0.9813590E-05 0.7180395E-05 0.4204782E-05
 0.6430680E+04 0.1099946E-04 0.8091756E-05 0.4528094E-05 0.9670631E-05 0.7076883E-05 0.4170958E-05
 0.6430690E+04 0.1099947E-04 0.8091770E-05 0.4528107E-05 0.9507847E-05 0.6959956E-05 0.4132985E-05
 0.6430700E+04 0.1099948E-04 0.8091784E-05 0.4528121E-05 0.9308662E-05 0.6819353E-05 0.4087789E-05
 0.6430710E+04 0.1099950E-04 0.8091798E-05 0.4528134E-05 0.9080964E-05 0.6662055E-05 0.4038328E-05
 0.6430720E+04 0.1099951E-04 0.8091813E-05 0.4528148E-05 0.8784377E-05 0.6461918E-05 0.3976251E-05
 0.6430730E+04 0.1099952E-04 0.8091826E-05 0.4528161E-05 0.8420906E-05 0.6223755E-05 0.3902358E-05
 0.6430740E+04 0.1099954E-04 0.8091841E-05 0.4528175E-05 0.7893543E-05 0.5888610E-05 0.3793084E-05
 0.6430750E+04 0.1099955E-04 0.8091854E-05 0.4528188E-05 0.7087176E-05 0.5387914E-05 0.3602906E-05
 0.6430760E+04 0.1099956E-04 0.8091868E-05 0.4528201E-05 0.5732579E-05 0.4555751E-05 0.3211951E-05
 0.6430770E+04 0.1099957E-04 0.8091883E-05 0.4528215E-05 0.4100548E-05 0.3507033E-05 0.2597076E-05
 0.6430780E+04 0.1099959E-04 0.8091896E-05 0.4528228E-05 0.3078957E-05 0.2731390E-05 0.2023556E-05
 0.6430790E+04 0.1099960E-04 0.8091911E-05 0.4528241E-05 0.2415352E-05 0.2143801E-05 0.1548596E-05
 0.6430800E+04 0.1099961E-04 0.8091924E-05 0.4528255E-05 0.1967525E-05 0.1731973E-05 0.1229439E-05
 0.6430810E+04 0.1099963E-04 0.8091939E-05 0.4528268E-05 0.1633822E-05 0.1429396E-05 0.1009511E-05
 0.6430820E+04 0.1099964E-04 0.8091953E-05 0.4528281E-05 0.1423055E-05 0.1241821E-05 0.8820896E-06
 0.6430830E+04 0.1099965E-04 0.8091967E-05 0.4528295E-05 0.1292255E-05 0.1127128E-05 0.8089889E-06
 0.6430840E+04 0.1099967E-04 0.8091982E-05 0.4528308E-05 0.1238794E-05 0.1080725E-05 0.7807038E-06
 0.6430850E+04 0.1099968E-04 0.8091995E-05 0.4528322E-05 0.1249584E-05 0.1090065E-05 0.7863329E-06
 0.6430860E+04 0.1099969E-04 0.8092010E-05 0.4528336E-05 0.1325030E-05 0.1155723E-05 0.8268120E-06
 0.6430870E+04 0.1099971E-04 0.8092024E-05 0.4528349E-05 0.1483309E-05 0.1295126E-05 0.9174158E-06
 0.6430880E+04 0.1099972E-04 0.8092038E-05 0.4528362E-05 0.1726594E-05 0.1512885E-05 0.1068676E-05
 0.6430890E+04 0.1099973E-04 0.8092052E-05 0.4528376E-05 0.2102108E-05 0.1855440E-05 0.1322998E-05
 0.6430900E+04 0.1099975E-04 0.8092066E-05 0.4528389E-05 0.2600278E-05 0.2312498E-05 0.1684074E-05
 0.6430910E+04 0.1099976E-04 0.8092081E-05 0.4528403E-05 0.3364718E-05 0.2963894E-05 0.2206052E-05
 0.6430920E+04 0.1099977E-04 0.8092095E-05 0.4528416E-05 0.4588216E-05 0.3834655E-05 0.2805704E-05
 0.6430930E+04 0.1099979E-04 0.8092109E-05 0.4528430E-05 0.6281285E-05 0.4892886E-05 0.3379803E-05
 0.6430940E+04 0.1099980E-04 0.8092123E-05 0.4528443E-05 0.7446260E-05 0.5610293E-05 0.3692385E-05
 0.6430950E+04 0.1099981E-04 0.8092137E-05 0.4528456E-05 0.8146975E-05 0.6048405E-05 0.3846933E-05
 0.6430960E+04 0.1099983E-04 0.8092151E-05 0.4528470E-05 0.8582653E-05 0.6328381E-05 0.3935057E-05
 0.6430970E+04 0.1099984E-04 0.8092165E-05 0.4528484E-05 0.8924242E-05 0.6554918E-05 0.4004973E-05
 0.6430980E+04 0.1099985E-04 0.8092179E-05 0.4528496E-05 0.9180458E-05 0.6729625E-05 0.4059454E-05
 0.6430990E+04 0.1099987E-04 0.8092194E-05 0.4528511E-05 0.9399004E-05 0.6882191E-05 0.4107956E-05
 0.6431000E+04 0.1099988E-04 0.8092207E-05 0.4528524E-05 0.9573451E-05 0.7006586E-05 0.4148472E-05
 0.6431010E+04 0.1099989E-04 0.8092221E-05 0.4528537E-05 0.9722495E-05 0.7114181E-05 0.4183347E-05
 0.6431020E+04 0.1099991E-04 0.8092236E-05 0.4528551E-05 0.9851378E-05 0.7208106E-05 0.4214266E-05
 0.6431030E+04 0.1099992E-04 0.8092249E-05 0.4528564E-05 0.9953427E-05 0.7283321E-05 0.4239215E-05
 0.6431040E+04 0.1099993E-04 0.8092264E-05 0.4528577E-05 0.1004204E-04 0.7349092E-05 0.4260889E-05
 0.6431050E+04 0.1099995E-04 0.8092277E-05 0.4528591E-05 0.1011208E-04 0.7400979E-05 0.4277375E-05
 0.6431060E+04 0.1099996E-04 0.8092292E-05 0.4528604E-05 0.1017324E-04 0.7445965E-05 0.4290719E-05
 0.6431070E+04 0.1099997E-04 0.8092306E-05 0.4528617E-05 0.1022388E-04 0.7482894E-05 0.4300745E-05
 0.6431080E+04 0.1099999E-04 0.8092320E-05 0.4528631E-05 0.1027039E-04 0.7516932E-05 0.4309778E-05
 0.6431090E+04 0.1100000E-04 0.8092334E-05 0.4528644E-05 0.1031380E-04 0.7549126E-05 0.4318988E-05
 0.6431100E+04 0.1100001E-04 0.8092348E-05 0.4528658E-05 0.1035923E-04 0.7583681E-05 0.4330575E-05
 0.6431110E+04 0.1100003E-04 0.8092362E-05 0.4528671E-05 0.1040259E-04 0.7617507E-05 0.4343724E-05
 0.6431120E+04 0.1100004E-04 0.8092376E-05 0.4528685E-05 0.1044871E-04 0.7654156E-05 0.4359194E-05
 0.6431130E+04 0.1100005E-04 0.8092390E-05 0.4528698E-05 0.1049069E-04 0.7687924E-05 0.4373945E-05
 0.6431140E+04 0.1100007E-04 0.8092405E-05 0.4528712E-05 0.1053004E-04 0.7719778E-05 0.4387907E-05
 0.6431150E+04 0.1100008E-04 0.8092418E-05 0.4528725E-05 0.1056461E-04 0.7747447E-05 0.4399342E-05
