4.5	1.0	1.0
-70.0	0.035008752188	4000
2	5700	4700
3	0.8873	0.5	0.1127	
-67.4093523381	0.930126	0.69	0.449874	0.930126	0.69	0.449874	
-67.3743435859	0.930126	0.69	0.449874	0.930126	0.69	0.449874	
-67.3393348337	0.930126	0.69	0.449874	0.930126	0.69	0.449874	
-67.3043260815	0.930126	0.69	0.449874	0.930126	0.69	0.449874	
-67.2693173293	0.930126	0.69	0.449874	0.930126	0.69	0.449874	
-67.2343085771	0.930126	0.69	0.449874	0.930126	0.69	0.449874	
-67.199299825	0.930126	0.69	0.449874	0.930126	0.69	0.449874	
-67.1642910728	0.930126	0.69	0.449874	0.930126	0.69	0.449874	
-67.1292823206	0.930126	0.69	0.449874	0.930126	0.69	0.449874	
-67.0942735684	0.930126	0.69	0.449874	0.930126	0.69	0.449874	
-67.0592648162	0.930126	0.69	0.449874	0.930126	0.69	0.449874	
-67.024256064	0.930126	0.69	0.449874	0.930126	0.69	0.449874	
-66.9892473118	0.930126	0.69	0.449874	0.930126	0.69	0.449874	
-66.9542385596	0.930126	0.69	0.449874	0.930126	0.69	0.449874	
-66.9192298075	0.930126	0.69	0.449874	0.930126	0.69	0.449874	
-66.8842210553	0.930126	0.69	0.449874	0.930126	0.69	0.449874	
-66.8492123031	0.930126	0.69	0.449874	0.930126	0.69	0.449874	
-66.8142035509	0.930126	0.69	0.449874	0.930126	0.69	0.449874	
-66.7791947987	0.930126	0.69	0.449874	0.930126	0.69	0.449874	
-66.7441860465	0.930126	0.69	0.449874	0.930126	0.69	0.449874	
-66.7091772943	0.930126	0.69	0.449874	0.930126	0.69	0.449874	
-66.6741685421	0.930126	0.69	0.449874	0.930126	0.69	0.449874	
-66.6391597899	0.930126	0.69	0.449874	0.930126	0.69	0.449874	
-66.6041510378	0.930126	0.69	0.449874	0.930126	0.69	0.449874	
-66.5691422856	0.930126	0.69	0.449874	0.930126	0.69	0.449874	
